stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,51,51,0,40,1629.432,48817790.0,7465,250,8934
1,120,51,51,0,80,1643.755,49181150.0,7424,176,9002
2,120,51,50,0,140,1673.308,49964980.0,7440,105,9311
3,120,51,49,0,210,1665.515,49615700.0,7411,57,9285
