stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,41,41,0,20,3689.550,110612710.0,12321,270,16476
1,120,41,41,0,90,6887.860,206015900.0,20226,187,18226
2,120,41,41,0,140,6880.089,205439460.0,20198,131,18198
3,120,41,41,0,230,6850.528,203940230.0,20123,53,18123
