policy,family,defer,late_demote,starvation_override,run_ms,slot_ms,n_streams,ack_timeout_ms,max_attempts,event_service_ms,slack_guard_ms,state_stale_ms,state_starvation_ms,aoi_threshold_ms,ev_generated,ev_admitted,ev_rejected_full,ev_acked,ev_retry_exhausted,ev_retention_expired,ev_pending_end,rx_ev_delivered,rx_ev_on_time,rx_ev_late,rx_ev_duplicate,rx_ev_out_of_window,rx_frames_rejected,rx_session_mismatch,rx_state_applied,rx_state_stale_dropped,rx_ack_event_dropped,rx_ack_state_coalesced,acks_ok,acks_unmatched,acks_impossible,recall,on_time_rate,delivered_but_unacked,lat_mean_ms,lat_max_ms,conf_mean_ms,conf_max_ms,aoi_mean_ms,aoi_mean_defined_ms,aoi_defined_streams,aoi_peak_ms,unknown_ms_sum,over_threshold_ms_sum,data_frames,ack_frames,data_lost,ack_lost,bytes_data_tx,bytes_ack_tx,bytes_total_tx,event_tx,event_retries,state_tx,state_published,state_superseded,state_ack_timeouts,in_transit_end,interval_violations,ledger_mismatch,sizeof_sender,sizeof_receiver,core_error
fresh,fresh,0,0,0,30000,10,4,300,8,40,100,1000,2000,2000,12,12,0,12,0,0,0,12,12,0,1,0,0,0,579,0,0,0,585,1,0,1.000000,1.000000,0,53.083,200,148.083,400,222.334,222.334,4,839,740,0,599,592,7,4,13243,8236,21479,13,1,586,600,13,62,2,0,0,888,296,0
