stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,49,48,0,30,1138.011,34106190.0,5166,239,6003
1,120,50,50,0,90,1103.549,33007140.0,5362,189,5602
2,120,50,49,0,140,1079.429,32231750.0,5378,117,4838
3,120,49,47,0,220,1264.209,37648130.0,5472,80,6668
