stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,59,58,0,20,583.743,17500610.0,2647,270,738
1,120,61,59,0,90,564.875,16895420.0,2152,187,152
2,120,59,59,0,140,588.118,17561190.0,2705,131,705
3,120,59,59,0,230,589.915,17561770.0,2668,53,668
