policy,family,defer,late_demote,starvation_override,run_ms,slot_ms,n_streams,ack_timeout_ms,max_attempts,event_service_ms,slack_guard_ms,state_stale_ms,state_starvation_ms,aoi_threshold_ms,ev_generated,ev_admitted,ev_rejected_full,ev_acked,ev_retry_exhausted,ev_retention_expired,ev_pending_end,rx_ev_delivered,rx_ev_on_time,rx_ev_late,rx_ev_duplicate,rx_ev_out_of_window,rx_frames_rejected,rx_session_mismatch,rx_state_applied,rx_state_stale_dropped,rx_ack_event_dropped,rx_ack_state_coalesced,acks_ok,acks_unmatched,acks_impossible,recall,on_time_rate,delivered_but_unacked,lat_mean_ms,lat_max_ms,conf_mean_ms,conf_max_ms,aoi_mean_ms,aoi_mean_defined_ms,aoi_defined_streams,aoi_peak_ms,unknown_ms_sum,over_threshold_ms_sum,data_frames,ack_frames,data_lost,ack_lost,bytes_data_tx,bytes_ack_tx,bytes_total_tx,event_tx,event_retries,state_tx,state_published,state_superseded,state_ack_timeouts,in_transit_end,interval_violations,ledger_mismatch,sizeof_sender,sizeof_receiver,core_error
fresh,fresh,0,0,0,30000,10,2,300,40,40,100,1000,2000,2000,2,2,0,2,0,0,0,2,0,2,0,0,0,0,72,0,0,0,74,0,0,1.000000,0.000000,0,4070.000,5120,4090.000,5140,1081.493,1081.493,2,7030,260,9607,141,74,67,0,3247,1028,4275,29,27,112,90,0,40,0,0,0,888,296,0
