stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,54,54,0,20,660.213,19793200.0,2263,263,493
1,120,54,53,0,70,695.628,20820160.0,2202,170,662
2,120,54,54,0,130,671.516,20058190.0,2182,130,303
3,120,54,54,0,210,683.795,20370260.0,2267,47,515
