stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,47,47,0,20,1417.629,42500530.0,5589,270,8949
1,120,47,47,0,90,1420.757,42494850.0,5571,187,9200
2,120,46,46,0,140,1917.173,57246800.0,7248,131,11275
3,120,46,46,0,230,1810.149,53888140.0,7253,53,10964
