stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,150,144,143,0,220,231.856,6904680.0,660,190,0
1,150,147,147,0,80,218.980,6551870.0,616,154,0
2,150,148,148,0,130,192.802,5759000.0,616,117,0
3,150,150,149,0,180,200.823,5988530.0,537,244,0
