stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,300,161,97,0,20,500.324,14999700.0,1938,1092,0
1,300,167,107,0,50,496.352,14865740.0,2121,1081,121
2,300,162,94,0,40,536.723,16080220.0,2132,1074,132
3,300,165,97,0,370,469.317,13905860.0,1920,1070,0
4,300,155,90,0,80,575.784,17227470.0,2543,1041,543
5,300,156,89,0,100,496.730,14852220.0,1931,1046,0
6,300,163,100,0,90,521.143,15587380.0,2236,1029,236
7,300,166,101,0,110,533.413,15943720.0,1938,1112,0
