stream,published,sent,applied,stale_dropped,unknown_ms,aoi_mean_ms,aoi_area_ms2,aoi_peak_ms,final_age_ms,over_threshold_ms
0,120,65,65,0,20,608.906,18255000.0,3265,263,1478
1,120,64,63,0,70,617.402,18478840.0,3258,170,1537
2,120,64,64,0,130,632.661,18897590.0,3241,130,1726
3,120,65,65,0,210,551.859,16439870.0,2824,47,1031
